         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:32:14.554773    15:32:14.554773   0.000000         74        1           74            0     0.000000
   15:32:14.554882    15:32:14.622794   0.067912       1279        7          818          461    88.349632
   15:32:14.669134    15:32:14.669134   0.000000         74        1           74            0     0.000000
   15:32:15.076770    15:32:15.099492   0.022722        126        2           60           66    44.010208
   15:32:15.147817    15:32:15.147817   0.000000         74        1           74            0     0.000000
   15:32:15.502817    15:32:15.502817   0.000000         98        1           98            0     0.000000
   15:32:15.846507    15:32:16.018378   0.171871       3085       12         1799         1286    64.001488
   15:32:16.005155    15:32:21.004866   4.999711    1796649     1947        52375      1744274   389.222504
   15:32:16.103086    15:32:16.119903   0.016817        126        2           60           66    59.463638
   15:32:16.352190    15:32:16.748215   0.396025       3494       12         2895          599    27.776024
   15:32:16.588287    15:32:16.588287   0.000000         66        1           66            0     0.000000
   15:32:16.614944    15:32:16.619395   0.004451        184        2           84          100   224.668610
   15:32:16.634667    15:32:21.140950   4.506283      19171       41        11773         7398     8.876495
   15:32:17.251799    15:32:17.251837   0.000038         98        2           56           42 26315.791016
   15:32:17.500317    15:32:17.500317   0.000000         74        1           74            0     0.000000
   15:32:17.515658    15:32:20.596411   3.080753        222        3          222            0     0.649192
   15:32:18.046969    15:32:18.230162   0.183193        126        2           60           66     5.458724
   15:32:18.350247    15:32:18.350247   0.000000         74        1           74            0     0.000000
   15:32:18.385531    15:32:18.385531   0.000000         74        1           74            0     0.000000
   15:32:18.499214    15:32:18.499214   0.000000         98        1           98            0     0.000000
   15:32:19.007652    15:32:19.007652   0.000000         74        1           74            0     0.000000
   15:32:19.420998    15:32:23.415648   3.994650       6460        5         6460            0     1.001339
   15:32:19.421246    15:32:24.419833   4.998587    3709117     3671       103198      3605919   734.207458
   15:32:19.468926    15:32:19.468926   0.000000         90        1           90            0     0.000000
   15:32:19.468958    15:32:19.468958   0.000000         90        1           90            0     0.000000
   15:32:19.471517    15:32:19.471517   0.000000         90        1           90            0     0.000000
   15:32:19.471522    15:32:19.471522   0.000000         90        1           90            0     0.000000
   15:32:19.471587    15:32:19.471587   0.000000         90        1           90            0     0.000000
   15:32:19.471631    15:32:19.471631   0.000000         90        1           90            0     0.000000
   15:32:19.498299    15:32:19.498299   0.000000         74        1           74            0     0.000000
   15:32:19.588730    15:32:19.588836   0.000106         98        2           56           42  9433.961914
   15:32:19.644021    15:32:19.644021   0.000000         74        1           74            0     0.000000
   15:32:19.744496    15:32:19.744496   0.000000         74        1           74            0     0.000000
   15:32:20.273470    15:32:20.273470   0.000000         74        1           74            0     0.000000
   15:32:20.312312    15:32:23.393376   3.081064        222        3          222            0     0.649126
   15:32:21.008011    15:32:21.973845   0.965834     433993      460        10948       423045   475.236938
   15:32:21.207250    15:32:24.399626   3.192376        126        3          126            0     0.626493
   15:32:21.236197    15:32:21.254729   0.018532        126        2           60           66    53.960716
   15:32:21.546913    15:32:21.546913   0.000000         74        1           74            0     0.000000
   15:32:21.615001    15:32:21.619862   0.004861        212        2           81          131   205.718994
   15:32:21.678526    15:32:26.046417   4.367891      17863       45        15284         2579    10.073512
   15:32:21.681409    15:32:24.827635   3.146226        222        3          222            0     0.635682
   15:32:21.704644    15:32:25.732484   4.027840       6460        5         6460            0     0.993088
   15:32:21.704648    15:32:21.941878   0.237230       2830       10         2198          632    37.937866
   15:32:21.718453    15:32:22.366707   0.648254      80273      122        62483        17790   186.655243
   15:32:21.786945    15:32:25.778322   3.991377       6460        5         6460            0     1.002160
   15:32:21.790018    15:32:25.266155   3.476137      24130       66        21181         2949    18.698917
   15:32:21.793123    15:32:21.966058   0.172935      21547       33         1154        20393   185.040634
   15:32:22.918832    15:32:23.095846   0.177014        122        2           56           66     5.649271
   15:32:22.955735    15:32:23.196986   0.241251       2515       14         1900          615    53.885784
   15:32:23.824426    15:32:23.824556   0.000130        174        3          120           54 15384.615234
