frame.number,frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"18450","1757510179.391620000","0.000005000","196.42.104.243","196.24.45.81"
"18452","1757510179.397414000","0.000047000","196.42.104.243","196.24.45.81"
"18453","1757510179.397472000","0.013115000","196.24.45.75","196.42.104.243"
"18456","1757510179.397503000","0.000031000","196.42.104.243","196.24.45.81"
"18458","1757510179.403781000","0.000060000","196.42.104.243","196.24.45.81"
"18460","1757510179.403838000","0.000015000","196.42.104.243","196.24.45.81"
"18467","1757510179.435611000","0.018090000","52.108.9.12","196.42.104.243"
"18469","1757510179.435735000","0.017258000","52.108.9.12","196.42.104.243"
"18470","1757510179.439008000","0.041536000","196.42.104.243","196.24.45.75"
"18472","1757510179.465795000","0.000084000","196.42.104.243","52.108.9.12"
"18478","1757510179.465963000","0.000016000","196.42.104.243","52.108.9.12"
"18479","1757510179.465979000","0.000032000","196.42.104.243","52.108.9.12"
"18501","1757510180.480866000","0.002737000","104.18.32.47","196.42.104.243"
"18502","1757510180.480867000","0.002943000","196.24.45.75","196.42.104.243"
"18503","1757510180.480868000","0.002986000","196.24.45.75","196.42.104.243"
"18504","1757510180.480904000","0.002934000","104.18.39.21","196.42.104.243"
"18506","1757510180.480918000","0.000051000","196.42.104.243","196.24.45.75"
"18509","1757510180.495682000","0.017901000","35.186.224.24","196.42.104.243"
"18511","1757510180.496090000","0.017997000","35.186.224.24","196.42.104.243"
"18513","1757510180.521997000","0.041131000","196.42.104.243","104.18.32.47"
"18514","1757510180.522040000","0.041172000","196.42.104.243","196.24.45.75"
"18515","1757510180.522884000","0.041979000","196.42.104.243","104.18.39.21"
"18516","1757510180.536043000","0.040360000","196.42.104.243","35.186.224.24"
"18517","1757510180.536897000","0.040807000","196.42.104.243","35.186.224.24"
"18519","1757510180.787614000","0.370053000","52.108.36.35","196.42.104.243"
"18520","1757510180.787721000","0.000107000","196.42.104.243","52.108.36.35"
"18533","1757510181.197923000","0.406673000","52.108.36.35","196.42.104.243"
"18534","1757510181.197924000","0.405723000","52.108.36.35","196.42.104.243"
"18538","1757510181.239051000","0.041127000","196.42.104.243","52.108.36.35"
"18561","1757510182.221893000","0.000209000","196.42.104.243","142.250.110.84"
"18564","1757510182.231886000","0.002474000","162.159.135.234","196.42.104.243"
"18572","1757510182.479302000","0.000038000","196.42.104.243","162.159.135.234"
"18578","1757510182.840964000","0.401739000","52.108.36.35","196.42.104.243"
"18579","1757510182.840965000","0.400687000","52.108.36.35","196.42.104.243"
"18581","1757510182.841099000","0.000134000","196.42.104.243","52.108.36.35"
"18582","1757510182.842167000","0.001205000","196.42.104.243","104.18.39.21"
"18583","1757510182.843906000","0.001739000","104.18.39.21","196.42.104.243"
"18670","1757510184.388619000","0.002804000","196.24.45.75","196.42.104.243"
"18671","1757510184.388620000","0.002719000","196.24.45.75","196.42.104.243"
"18710","1757510185.805393000","0.356660000","52.108.36.35","196.42.104.243"
"18712","1757510185.805393000","0.355927000","52.108.36.35","196.42.104.243"
"18715","1757510185.805431000","0.000038000","196.42.104.243","52.108.36.35"
"18733","1757510186.480052000","0.017986000","52.108.54.3","196.42.104.243"
"18734","1757510186.481195000","0.017721000","52.108.54.3","196.42.104.243"
"18756","1757510187.648897000","0.000102000","196.42.104.243","52.108.54.3"
"18774","1757510188.365665000","0.000321000","196.42.104.243","104.18.39.21"
"18775","1757510188.367281000","0.001616000","104.18.39.21","196.42.104.243"
"18783","1757510188.590364000","0.003083000","150.171.22.17","196.42.104.243"
"18785","1757510188.590466000","0.000102000","196.42.104.243","150.171.22.17"
"18790","1757510188.674147000","0.000404000","196.42.104.243","104.18.39.21"
"18791","1757510188.675820000","0.001673000","104.18.39.21","196.42.104.243"
"18805","1757510189.127180000","0.002757000","196.24.45.81","196.42.104.243"
"18806","1757510189.127219000","0.002050000","196.24.45.75","196.42.104.243"
"18807","1757510189.127231000","0.000051000","196.42.104.243","196.24.45.81"
"18808","1757510189.127270000","0.000051000","196.42.104.243","196.24.45.75"
"18811","1757510189.131623000","0.000035000","196.42.104.243","196.24.45.81"
"18813","1757510189.131705000","0.000017000","196.42.104.243","196.24.45.81"
"18817","1757510189.137810000","0.000040000","196.42.104.243","196.24.45.81"
"18818","1757510189.137830000","0.000060000","196.42.104.243","196.24.45.81"
"18820","1757510189.137866000","0.000008000","196.42.104.243","196.24.45.81"
"18822","1757510189.144575000","0.000028000","196.42.104.243","196.24.45.81"
"18824","1757510189.144598000","0.000005000","196.42.104.243","196.24.45.81"
"18827","1757510189.148116000","0.019584000","196.24.45.75","196.42.104.243"
"18831","1757510189.148145000","0.000021000","196.42.104.243","196.24.45.81"
"18832","1757510189.148153000","0.000037000","196.42.104.243","196.24.45.75"
"18834","1757510189.148185000","0.000010000","196.42.104.243","196.24.45.81"
"18836","1757510189.149882000","0.001042000","196.24.45.75","196.42.104.243"
"18838","1757510189.192897000","0.040643000","196.42.104.243","196.24.45.75"
"18868","1757510190.131620000","0.018701000","35.186.224.41","196.42.104.243"
"18875","1757510190.311050000","0.000037000","196.42.104.243","35.186.224.41"
"18957","1757510193.280678000","0.000227000","196.42.104.243","104.18.39.21"
"18958","1757510193.282756000","0.002078000","104.18.39.21","196.42.104.243"
"18960","1757510193.298557000","0.000039000","196.42.104.243","52.108.54.3"
"18968","1757510193.596152000","0.001503000","52.123.129.14","196.42.104.243"
"18970","1757510193.596694000","0.000066000","196.42.104.243","52.123.129.14"
"18976","1757510193.894101000","0.399914000","52.108.36.35","196.42.104.243"
"18977","1757510193.894102000","0.399273000","52.108.36.35","196.42.104.243"
"18978","1757510193.894224000","0.000122000","196.42.104.243","52.108.36.35"
"18992","1757510194.352460000","0.007628000","196.24.45.75","196.42.104.243"
"18993","1757510194.352460000","0.007579000","196.24.45.75","196.42.104.243"
"19015","1757510194.514696000","0.017935000","52.108.9.12","196.42.104.243"
"19017","1757510194.517222000","0.019542000","52.108.9.12","196.42.104.243"
"19020","1757510194.557033000","0.000100000","196.42.104.243","52.108.9.12"
"19021","1757510194.557086000","0.000153000","196.42.104.243","52.108.9.12"
"19029","1757510194.816127000","0.318528000","52.108.36.35","196.42.104.243"
"19030","1757510194.816128000","0.317975000","52.108.36.35","196.42.104.243"
"19032","1757510194.816165000","0.000037000","196.42.104.243","52.108.36.35"
"19137","1757510199.140027000","0.001522000","196.24.45.75","196.42.104.243"
"19138","1757510199.140062000","0.000035000","196.42.104.243","196.24.45.75"
"19140","1757510199.141632000","0.003588000","196.24.45.81","196.42.104.243"
"19141","1757510199.141662000","0.000030000","196.42.104.243","196.24.45.81"
"19143","1757510199.143065000","0.000028000","196.42.104.243","196.24.45.81"
"19147","1757510199.149196000","0.000030000","196.42.104.243","196.24.45.81"
"19148","1757510199.149209000","0.000043000","196.42.104.243","196.24.45.81"
"19150","1757510199.149260000","0.000009000","196.42.104.243","196.24.45.81"
"19153","1757510199.155275000","0.014583000","196.24.45.75","196.42.104.243"
"19156","1757510199.155424000","0.000032000","196.42.104.243","196.24.45.81"
"19157","1757510199.155436000","0.000043000","196.42.104.243","196.24.45.81"
"19160","1757510199.161194000","0.000022000","196.42.104.243","196.24.45.75"
"19163","1757510199.161263000","0.000027000","196.42.104.243","196.24.45.81"
"19164","1757510199.161275000","0.000039000","196.42.104.243","196.24.45.81"
"19166","1757510199.162852000","0.001145000","196.24.45.75","196.42.104.243"
"19168","1757510199.203903000","0.040445000","196.42.104.243","196.24.45.75"
"19236","1757510202.905503000","0.402959000","52.108.36.35","196.42.104.243"
"19238","1757510202.905503000","0.402289000","52.108.36.35","196.42.104.243"
"19240","1757510202.905532000","0.000029000","196.42.104.243","52.108.36.35"
"19241","1757510202.905560000","0.000155000","196.42.104.243","104.18.39.21"
"19242","1757510202.907047000","0.001487000","104.18.39.21","196.42.104.243"
"19260","1757510203.417004000","0.000042000","196.42.104.243","52.108.54.3"
"19261","1757510203.417020000","0.000058000","196.42.104.243","52.108.54.3"
"19262","1757510203.417024000","0.000062000","196.42.104.243","52.108.54.3"
"19279","1757510204.166509000","0.002676000","196.24.45.75","196.42.104.243"
"19280","1757510204.167639000","0.003672000","196.24.45.75","196.42.104.243"
"19322","1757510205.874368000","0.350304000","52.108.36.35","196.42.104.243"
"19324","1757510205.874369000","0.349604000","52.108.36.35","196.42.104.243"
"19325","1757510205.874481000","0.000112000","196.42.104.243","52.108.36.35"
"19333","1757510206.044470000","0.017332000","52.108.9.12","196.42.104.243"
"19335","1757510206.044470000","0.017287000","52.108.9.12","196.42.104.243"
"19336","1757510206.044587000","0.016894000","52.108.9.12","196.42.104.243"
"19347","1757510206.284886000","0.000046000","196.42.104.243","52.108.9.12"
"19359","1757510206.542262000","0.017858000","52.108.54.3","196.42.104.243"
"19360","1757510206.543214000","0.017759000","52.108.54.3","196.42.104.243"
"19394","1757510208.332585000","0.000232000","196.42.104.243","104.18.39.21"
"19395","1757510208.334101000","0.001516000","104.18.39.21","196.42.104.243"
"19397","1757510208.336924000","0.000086000","196.42.104.243","52.108.54.3"
"19408","1757510208.741654000","0.000389000","196.42.104.243","104.18.39.21"
"19409","1757510208.743321000","0.001667000","104.18.39.21","196.42.104.243"
"19420","1757510209.190036000","0.018843000","34.36.137.203","196.42.104.243"
"19422","1757510209.190171000","0.000134000","196.42.104.243","34.36.137.203"
"19426","1757510209.306277000","0.002183000","196.24.45.75","196.42.104.243"
"19427","1757510209.306318000","0.000041000","196.42.104.243","196.24.45.75"
"19432","1757510209.310268000","0.003399000","196.24.45.75","196.42.104.243"
"19433","1757510209.310390000","0.006923000","196.24.45.81","196.42.104.243"
"19435","1757510209.310412000","0.000022000","196.42.104.243","196.24.45.81"
"19436","1757510209.310423000","0.000033000","196.42.104.243","196.24.45.81"
"19438","1757510209.310436000","0.000005000","196.42.104.243","196.24.45.81"
"19440","1757510209.316592000","0.000018000","196.42.104.243","196.24.45.81"
"19442","1757510209.316642000","0.000010000","196.42.104.243","196.24.45.81"
"19445","1757510209.322628000","0.000026000","196.42.104.243","196.24.45.81"
"19446","1757510209.322638000","0.000036000","196.42.104.243","196.24.45.81"
"19448","1757510209.327895000","0.000029000","196.42.104.243","196.24.45.75"
"19450","1757510209.327996000","0.000035000","196.42.104.243","196.24.45.81"
"19452","1757510209.328049000","0.000010000","196.42.104.243","196.24.45.81"
"19454","1757510209.329904000","0.001507000","196.24.45.75","196.42.104.243"
"19456","1757510209.372860000","0.040520000","196.42.104.243","196.24.45.75"
"19491","1757510210.561651000","0.019428000","52.108.9.12","196.42.104.243"
"19493","1757510210.561651000","0.018468000","52.108.9.12","196.42.104.243"
"19496","1757510210.589620000","0.000060000","196.42.104.243","52.108.9.12"
"19497","1757510210.589655000","0.000095000","196.42.104.243","52.108.9.12"
"19503","1757510210.898853000","0.354931000","52.108.36.35","196.42.104.243"
"19504","1757510210.898854000","0.354310000","52.108.36.35","196.42.104.243"
"19505","1757510210.898888000","0.000034000","196.42.104.243","52.108.36.35"
"19562","1757510213.350154000","0.000402000","196.42.104.243","104.18.39.21"
"19563","1757510213.352197000","0.002043000","104.18.39.21","196.42.104.243"
"19588","1757510214.428556000","0.002859000","196.24.45.75","196.42.104.243"
"19590","1757510214.428557000","0.002799000","196.24.45.75","196.42.104.243"
"19626","1757510216.012013000","0.409132000","52.108.36.35","196.42.104.243"
"19627","1757510216.012013000","0.407112000","52.108.36.35","196.42.104.243"
"19630","1757510216.062575000","0.000092000","196.42.104.243","52.108.36.35"
"19643","1757510216.445939000","0.019514000","34.107.243.93","196.42.104.243"
"19645","1757510216.445985000","0.000045000","196.42.104.243","34.107.243.93"
"19666","1757510217.429783000","0.002887000","151.101.225.91","196.42.104.243"
"19673","1757510217.469973000","0.040189000","196.42.104.243","151.101.225.91"
"19705","1757510219.253201000","0.002262000","196.24.45.75","196.42.104.243"
"19706","1757510219.253274000","0.000073000","196.42.104.243","196.24.45.75"
"19708","1757510219.254936000","0.004730000","196.24.45.81","196.42.104.243"
"19710","1757510219.254972000","0.000036000","196.42.104.243","196.24.45.81"
"19711","1757510219.254997000","0.000061000","196.42.104.243","196.24.45.81"
"19713","1757510219.261533000","0.000047000","196.42.104.243","196.24.45.81"
"19715","1757510219.261703000","0.000053000","196.42.104.243","196.24.45.81"
"19717","1757510219.261814000","0.000026000","196.42.104.243","196.24.45.81"
"19720","1757510219.267264000","0.000069000","196.42.104.243","196.24.45.81"
"19722","1757510219.267546000","0.000054000","196.42.104.243","196.24.45.81"
"19725","1757510219.274837000","0.000118000","196.42.104.243","196.24.45.81"
"19726","1757510219.274922000","0.000202000","196.42.104.243","196.24.45.81"
"19729","1757510219.274968000","0.020158000","196.24.45.75","196.42.104.243"
"19731","1757510219.275033000","0.000065000","196.42.104.243","196.24.45.75"
"19734","1757510219.278393000","0.001022000","196.24.45.75","196.42.104.243"
"19737","1757510219.320018000","0.040330000","196.42.104.243","196.24.45.75"
"19745","1757510219.698252000","0.000027000","196.42.104.243","52.108.54.3"
"19755","1757510220.333669000","0.021086000","35.186.224.41","196.42.104.243"
"19760","1757510220.502078000","0.000082000","196.42.104.243","35.186.224.41"
"19805","1757510222.874148000","0.000167000","196.42.104.243","104.18.39.21"
"19806","1757510222.875894000","0.001746000","104.18.39.21","196.42.104.243"
"19826","1757510223.462498000","0.017274000","192.178.54.78","196.42.104.243"
"19827","1757510223.462500000","0.017236000","192.178.54.78","196.42.104.243"
"19828","1757510223.462649000","0.000149000","196.42.104.243","192.178.54.78"
"19841","1757510223.987355000","0.319076000","52.108.36.35","196.42.104.243"
"19842","1757510223.990024000","0.321153000","52.108.36.35","196.42.104.243"
"19843","1757510223.990088000","0.000064000","196.42.104.243","52.108.36.35"
"19854","1757510224.307475000","0.005691000","162.159.135.234","196.42.104.243"
"19862","1757510224.446869000","0.001501000","196.24.45.75","196.42.104.243"
"19864","1757510224.446870000","0.001472000","196.24.45.75","196.42.104.243"
"19871","1757510224.613165000","0.000082000","196.42.104.243","162.159.135.234"
"19873","1757510224.617327000","0.000132000","196.42.104.243","52.108.54.3"
"19885","1757510225.023495000","0.353884000","52.108.36.35","196.42.104.243"
"19886","1757510225.023495000","0.353318000","52.108.36.35","196.42.104.243"
